year,state_letter,state_short,affiliation,sex,cohort,arr_indigenous,arr_non_indigenous,arr_all,state_name,state_code
2016,e,WA,Catholic,Persons,Year 7/8 - Year 11,82.2,86.7,86.5,Western Australia,5
2016,e,WA,Catholic,Persons,Year 7/8 - Year 12,69.8,81.9,81.6,Western Australia,5
2016,e,WA,Catholic,Persons,Year 10 - Year 12,69.8,85.0,84.6,Western Australia,5
2016,e,WA,Independent,Male,Year 7/8 - Year 9,88.2,96.9,96.7,Western Australia,5
2016,e,WA,Independent,Male,Year 7/8 - Year 10,99.0,95.5,95.6,Western Australia,5
2016,e,WA,Independent,Male,Year 7/8 - Year 11,100.0,88.3,89.2,Western Australia,5
2016,e,WA,Independent,Male,Year 7/8 - Year 12,70.4,76.3,76.1,Western Australia,5
2016,e,WA,Independent,Male,Year 10 - Year 12,77.5,80.6,80.5,Western Australia,5
2016,e,WA,Independent,Female,Year 7/8 - Year 9,79.2,98.0,97.5,Western Australia,5
2016,e,WA,Independent,Female,Year 7/8 - Year 10,100.0,95.5,95.9,Western Australia,5
2016,e,WA,Independent,Female,Year 7/8 - Year 11,100.0,91.9,92.6,Western Australia,5
2016,e,WA,Independent,Female,Year 7/8 - Year 12,67.9,83.9,83.5,Western Australia,5
2016,e,WA,Independent,Female,Year 10 - Year 12,71.3,85.7,85.4,Western Australia,5
2016,e,WA,Independent,Persons,Year 7/8 - Year 9,84.1,97.4,97.1,Western Australia,5
2016,e,WA,Independent,Persons,Year 7/8 - Year 10,100.0,95.5,95.7,Western Australia,5
2016,e,WA,Independent,Persons,Year 7/8 - Year 11,100.0,90.1,90.9,Western Australia,5
2016,e,WA,Independent,Persons,Year 7/8 - Year 12,69.2,80.0,79.7,Western Australia,5
2016,e,WA,Independent,Persons,Year 10 - Year 12,74.6,83.2,82.9,Western Australia,5
2016,e,WA,All affiliations,Male,Year 7/8 - Year 9,93.2,99.4,99.0,Western Australia,5
2016,e,WA,All affiliations,Male,Year 7/8 - Year 10,85.3,99.1,98.2,Western Australia,5
2016,e,WA,All affiliations,Male,Year 7/8 - Year 11,72.6,94.8,93.4,Western Australia,5
2016,e,WA,All affiliations,Male,Year 7/8 - Year 12,44.6,80.1,77.8,Western Australia,5
2016,e,WA,All affiliations,Male,Year 10 - Year 12,51.5,79.5,77.9,Western Australia,5
2016,e,WA,All affiliations,Female,Year 7/8 - Year 9,91.0,99.4,98.8,Western Australia,5
2016,e,WA,All affiliations,Female,Year 7/8 - Year 10,85.6,98.6,97.7,Western Australia,5
2016,e,WA,All affiliations,Female,Year 7/8 - Year 11,74.8,97.0,95.5,Western Australia,5
2016,e,WA,All affiliations,Female,Year 7/8 - Year 12,44.8,85.5,82.9,Western Australia,5
2016,e,WA,All affiliations,Female,Year 10 - Year 12,51.3,85.2,83.3,Western Australia,5
2016,e,WA,All affiliations,Persons,Year 7/8 - Year 9,92.1,99.4,98.9,Western Australia,5
2016,e,WA,All affiliations,Persons,Year 7/8 - Year 10,85.5,98.9,98.0,Western Australia,5
2016,e,WA,All affiliations,Persons,Year 7/8 - Year 11,73.7,95.9,94.4,Western Australia,5
2016,e,WA,All affiliations,Persons,Year 7/8 - Year 12,44.7,82.8,80.3,Western Australia,5
2016,e,WA,All affiliations,Persons,Year 10 - Year 12,51.4,82.3,80.5,Western Australia,5
2016,f,Tas,Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Government,Male,Year 7/8 - Year 11,82.5,93.5,92.5,Tasmania,6
2016,f,Tas,Government,Male,Year 7/8 - Year 12,53.4,74.1,72.0,Tasmania,6
2016,f,Tas,Government,Male,Year 10 - Year 12,54.8,73.6,71.7,Tasmania,6
2016,f,Tas,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Government,Female,Year 7/8 - Year 11,80.2,95.8,94.2,Tasmania,6
2016,f,Tas,Government,Female,Year 7/8 - Year 12,59.0,78.1,76.4,Tasmania,6
2016,f,Tas,Government,Female,Year 10 - Year 12,52.7,77.5,75.1,Tasmania,6
2016,f,Tas,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Government,Persons,Year 7/8 - Year 11,81.3,94.6,93.3,Tasmania,6
2016,f,Tas,Government,Persons,Year 7/8 - Year 12,55.9,76.0,74.1,Tasmania,6
2016,f,Tas,Government,Persons,Year 10 - Year 12,53.8,75.5,73.4,Tasmania,6
2016,f,Tas,Non-Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Non-Government,Male,Year 7/8 - Year 10,100.0,96.4,96.8,Tasmania,6
2016,f,Tas,Non-Government,Male,Year 7/8 - Year 11,51.0,69.4,68.6,Tasmania,6
2016,f,Tas,Non-Government,Male,Year 7/8 - Year 12,58.5,60.7,60.6,Tasmania,6
2016,f,Tas,Non-Government,Male,Year 10 - Year 12,50.0,63.9,63.3,Tasmania,6
2016,f,Tas,Non-Government,Female,Year 7/8 - Year 9,100.0,99.4,100.0,Tasmania,6
2016,f,Tas,Non-Government,Female,Year 7/8 - Year 10,94.7,99.2,99.0,Tasmania,6
2016,f,Tas,Non-Government,Female,Year 7/8 - Year 11,90.5,73.8,74.4,Tasmania,6
2016,f,Tas,Non-Government,Female,Year 7/8 - Year 12,36.0,67.4,66.7,Tasmania,6
2016,f,Tas,Non-Government,Female,Year 10 - Year 12,31.0,69.9,68.9,Tasmania,6
2016,f,Tas,Non-Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Non-Government,Persons,Year 7/8 - Year 10,100.0,97.7,97.9,Tasmania,6
2016,f,Tas,Non-Government,Persons,Year 7/8 - Year 11,69.2,71.6,71.5,Tasmania,6
2016,f,Tas,Non-Government,Persons,Year 7/8 - Year 12,50.0,64.0,63.6,Tasmania,6
2016,f,Tas,Non-Government,Persons,Year 10 - Year 12,42.9,66.9,66.1,Tasmania,6
2016,f,Tas,Catholic,Male,Year 7/8 - Year 9,100.0,99.4,99.4,Tasmania,6
2016,f,Tas,Catholic,Male,Year 7/8 - Year 10,100.0,95.8,96.0,Tasmania,6
2016,f,Tas,Catholic,Male,Year 7/8 - Year 11,56.3,65.3,64.9,Tasmania,6
2016,f,Tas,Catholic,Male,Year 7/8 - Year 12,58.1,55.4,55.5,Tasmania,6
2016,f,Tas,Catholic,Male,Year 10 - Year 12,58.1,60.4,60.3,Tasmania,6
2016,f,Tas,Catholic,Female,Year 7/8 - Year 9,100.0,98.2,99.6,Tasmania,6
2016,f,Tas,Catholic,Female,Year 7/8 - Year 10,100.0,94.8,95.3,Tasmania,6
2016,f,Tas,Catholic,Female,Year 7/8 - Year 11,90.3,73.7,74.5,Tasmania,6
2016,f,Tas,Catholic,Female,Year 7/8 - Year 12,52.9,61.8,61.6,Tasmania,6
2016,f,Tas,Catholic,Female,Year 10 - Year 12,47.4,67.8,67.2,Tasmania,6
2016,f,Tas,Catholic,Persons,Year 7/8 - Year 9,100.0,98.8,99.5,Tasmania,6
2016,f,Tas,Catholic,Persons,Year 7/8 - Year 10,100.0,95.3,95.6,Tasmania,6
2016,f,Tas,Catholic,Persons,Year 7/8 - Year 11,73.0,69.5,69.6,Tasmania,6
2016,f,Tas,Catholic,Persons,Year 7/8 - Year 12,56.3,58.6,58.6,Tasmania,6
2016,f,Tas,Catholic,Persons,Year 10 - Year 12,54.0,64.1,63.7,Tasmania,6
2016,f,Tas,Independent,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Independent,Male,Year 7/8 - Year 10,100.0,97.3,98.0,Tasmania,6
2016,f,Tas,Independent,Male,Year 7/8 - Year 11,41.2,76.2,74.8,Tasmania,6
2016,f,Tas,Independent,Male,Year 7/8 - Year 12,60.0,68.3,68.1,Tasmania,6
2016,f,Tas,Independent,Male,Year 10 - Year 12,35.3,68.6,67.4,Tasmania,6
2016,f,Tas,Independent,Female,Year 7/8 - Year 9,89.5,100.0,100.0,Tasmania,6
2016,f,Tas,Independent,Female,Year 7/8 - Year 10,71.4,100.0,100.0,Tasmania,6
2016,f,Tas,Independent,Female,Year 7/8 - Year 11,90.9,73.9,74.4,Tasmania,6
2016,f,Tas,Independent,Female,Year 7/8 - Year 12,0.0,76.5,75.1,Tasmania,6
2016,f,Tas,Independent,Female,Year 10 - Year 12,0.0,72.8,71.2,Tasmania,6
2016,f,Tas,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,Independent,Persons,Year 7/8 - Year 10,96.3,100.0,100.0,Tasmania,6
2016,f,Tas,Independent,Persons,Year 7/8 - Year 11,60.7,75.1,74.6,Tasmania,6
2016,f,Tas,Independent,Persons,Year 7/8 - Year 12,33.3,72.2,71.5,Tasmania,6
2016,f,Tas,Independent,Persons,Year 10 - Year 12,22.2,70.7,69.3,Tasmania,6
2016,f,Tas,All affiliations,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,All affiliations,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,All affiliations,Male,Year 7/8 - Year 11,76.1,85.1,84.5,Tasmania,6
2016,f,Tas,All affiliations,Male,Year 7/8 - Year 12,54.2,69.2,68.0,Tasmania,6
2016,f,Tas,All affiliations,Male,Year 10 - Year 12,54.0,70.1,68.9,Tasmania,6
2016,f,Tas,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,All affiliations,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,All affiliations,Female,Year 7/8 - Year 11,81.9,87.8,87.3,Tasmania,6
2016,f,Tas,All affiliations,Female,Year 7/8 - Year 12,56.3,74.1,72.9,Tasmania,6
2016,f,Tas,All affiliations,Female,Year 10 - Year 12,50.0,74.7,72.9,Tasmania,6
2016,f,Tas,All affiliations,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2016,f,Tas,All affiliations,Persons,Year 7/8 - Year 11,79.1,86.4,85.9,Tasmania,6
2016,f,Tas,All affiliations,Persons,Year 7/8 - Year 12,55.1,71.6,70.4,Tasmania,6
2016,f,Tas,All affiliations,Persons,Year 10 - Year 12,52.1,72.4,70.8,Tasmania,6
2016,g,NT,Government,Male,Year 7/8 - Year 9,74.4,100.0,87.3,Northern Territory,7
2016,g,NT,Government,Male,Year 7/8 - Year 10,64.3,100.0,84.7,Northern Territory,7
2016,g,NT,Government,Male,Year 7/8 - Year 11,45.2,99.5,73.0,Northern Territory,7
2016,g,NT,Government,Male,Year 7/8 - Year 12,26.1,73.1,50.8,Northern Territory,7
2016,g,NT,Government,Male,Year 10 - Year 12,38.5,70.7,58.7,Northern Territory,7
2016,g,NT,Government,Female,Year 7/8 - Year 9,73.3,100.0,86.2,Northern Territory,7
2016,g,NT,Government,Female,Year 7/8 - Year 10,67.9,100.0,88.0,Northern Territory,7
2016,g,NT,Government,Female,Year 7/8 - Year 11,49.8,99.2,75.6,Northern Territory,7
2016,g,NT,Government,Female,Year 7/8 - Year 12,41.7,91.4,66.9,Northern Territory,7
2016,g,NT,Government,Female,Year 10 - Year 12,54.6,84.8,72.5,Northern Territory,7
2016,g,NT,Government,Persons,Year 7/8 - Year 9,73.9,100.0,86.8,Northern Territory,7
2016,g,NT,Government,Persons,Year 7/8 - Year 10,66.0,100.0,86.2,Northern Territory,7
2016,g,NT,Government,Persons,Year 7/8 - Year 11,47.4,99.3,74.2,Northern Territory,7
2016,g,NT,Government,Persons,Year 7/8 - Year 12,33.2,81.1,57.9,Northern Territory,7
2016,g,NT,Government,Persons,Year 10 - Year 12,46.3,77.0,65.1,Northern Territory,7
2016,g,NT,Non-Government,Male,Year 7/8 - Year 9,100.0,90.3,93.6,Northern Territory,7
2016,g,NT,Non-Government,Male,Year 7/8 - Year 10,73.3,71.4,72.0,Northern Territory,7
2016,g,NT,Non-Government,Male,Year 7/8 - Year 11,64.0,73.9,70.6,Northern Territory,7
2016,g,NT,Non-Government,Male,Year 7/8 - Year 12,38.4,59.9,53.3,Northern Territory,7
2016,g,NT,Non-Government,Male,Year 10 - Year 12,37.4,69.7,58.5,Northern Territory,7
2016,g,NT,Non-Government,Female,Year 7/8 - Year 9,85.3,89.5,88.2,Northern Territory,7
2016,g,NT,Non-Government,Female,Year 7/8 - Year 10,80.4,66.1,70.8,Northern Territory,7
2016,g,NT,Non-Government,Female,Year 7/8 - Year 11,66.3,60.0,62.1,Northern Territory,7
2016,g,NT,Non-Government,Female,Year 7/8 - Year 12,43.4,60.7,55.2,Northern Territory,7
2016,g,NT,Non-Government,Female,Year 10 - Year 12,47.2,76.7,66.4,Northern Territory,7
2016,g,NT,Non-Government,Persons,Year 7/8 - Year 9,92.9,89.9,90.9,Northern Territory,7
2016,g,NT,Non-Government,Persons,Year 7/8 - Year 10,77.0,68.7,71.4,Northern Territory,7
2016,g,NT,Non-Government,Persons,Year 7/8 - Year 11,65.2,66.7,66.2,Northern Territory,7
2016,g,NT,Non-Government,Persons,Year 7/8 - Year 12,41.0,60.3,54.3,Northern Territory,7
2016,g,NT,Non-Government,Persons,Year 10 - Year 12,42.2,73.1,62.4,Northern Territory,7
2016,g,NT,Catholic,Male,Year 7/8 - Year 9,100.0,92.7,97.0,Northern Territory,7
2016,g,NT,Catholic,Male,Year 7/8 - Year 10,69.9,89.7,83.0,Northern Territory,7
2016,g,NT,Catholic,Male,Year 7/8 - Year 11,79.4,94.4,88.9,Northern Territory,7
2016,g,NT,Catholic,Male,Year 7/8 - Year 12,47.0,59.5,54.8,Northern Territory,7
2016,g,NT,Catholic,Male,Year 10 - Year 12,43.1,57.4,51.9,Northern Territory,7
2016,g,NT,Catholic,Female,Year 7/8 - Year 9,66.9,87.4,78.3,Northern Territory,7
2016,g,NT,Catholic,Female,Year 7/8 - Year 10,80.4,78.0,79.0,Northern Territory,7
2016,g,NT,Catholic,Female,Year 7/8 - Year 11,78.8,56.8,65.4,Northern Territory,7
2016,g,NT,Catholic,Female,Year 7/8 - Year 12,35.4,61.8,52.7,Northern Territory,7
2016,g,NT,Catholic,Female,Year 10 - Year 12,35.9,65.0,54.7,Northern Territory,7
2016,g,NT,Catholic,Persons,Year 7/8 - Year 9,83.6,90.3,87.6,Northern Territory,7
2016,g,NT,Catholic,Persons,Year 7/8 - Year 10,75.8,83.9,80.9,Northern Territory,7
2016,g,NT,Catholic,Persons,Year 7/8 - Year 11,79.0,74.2,76.1,Northern Territory,7
2016,g,NT,Catholic,Persons,Year 7/8 - Year 12,41.2,60.7,53.7,Northern Territory,7
2016,g,NT,Catholic,Persons,Year 10 - Year 12,39.7,61.2,53.3,Northern Territory,7
2016,g,NT,Independent,Male,Year 7/8 - Year 9,96.9,88.7,91.0,Northern Territory,7
2016,g,NT,Independent,Male,Year 7/8 - Year 10,75.4,62.1,66.1,Northern Territory,7
2016,g,NT,Independent,Male,Year 7/8 - Year 11,55.7,64.9,62.0,Northern Territory,7
2016,g,NT,Independent,Male,Year 7/8 - Year 12,32.3,60.2,52.5,Northern Territory,7
2016,g,NT,Independent,Male,Year 10 - Year 12,33.0,77.1,62.9,Northern Territory,7
2016,g,NT,Independent,Female,Year 7/8 - Year 9,100.0,90.7,95.4,Northern Territory,7
2016,g,NT,Independent,Female,Year 7/8 - Year 10,80.3,60.3,66.2,Northern Territory,7
2016,g,NT,Independent,Female,Year 7/8 - Year 11,57.0,61.6,60.2,Northern Territory,7
2016,g,NT,Independent,Female,Year 7/8 - Year 12,48.1,60.2,56.5,Northern Territory,7
2016,g,NT,Independent,Female,Year 10 - Year 12,54.7,84.4,74.1,Northern Territory,7
2016,g,NT,Independent,Persons,Year 7/8 - Year 9,100.0,89.7,93.3,Northern Territory,7
2016,g,NT,Independent,Persons,Year 7/8 - Year 10,77.9,61.2,66.1,Northern Territory,7
2016,g,NT,Independent,Persons,Year 7/8 - Year 11,56.3,63.2,61.1,Northern Territory,7
2016,g,NT,Independent,Persons,Year 7/8 - Year 12,40.8,60.2,54.6,Northern Territory,7
2016,g,NT,Independent,Persons,Year 10 - Year 12,44.1,80.6,68.4,Northern Territory,7
2016,g,NT,All affiliations,Male,Year 7/8 - Year 9,80.9,97.0,89.6,Northern Territory,7
2016,g,NT,All affiliations,Male,Year 7/8 - Year 10,66.5,91.6,80.0,Northern Territory,7
2016,g,NT,All affiliations,Male,Year 7/8 - Year 11,49.9,89.5,72.2,Northern Territory,7
2016,g,NT,All affiliations,Male,Year 7/8 - Year 12,28.9,68.1,51.6,Northern Territory,7
2016,g,NT,All affiliations,Male,Year 10 - Year 12,38.2,70.4,58.7,Northern Territory,7
2016,g,NT,All affiliations,Female,Year 7/8 - Year 9,76.7,95.2,87.0,Northern Territory,7
2016,g,NT,All affiliations,Female,Year 7/8 - Year 10,71.7,88.4,81.2,Northern Territory,7
2016,g,NT,All affiliations,Female,Year 7/8 - Year 11,54.5,82.6,70.6,Northern Territory,7
2016,g,NT,All affiliations,Female,Year 7/8 - Year 12,42.2,77.5,62.5,Northern Territory,7
2016,g,NT,All affiliations,Female,Year 10 - Year 12,52.2,81.8,70.3,Northern Territory,7
2016,g,NT,All affiliations,Persons,Year 7/8 - Year 9,78.9,96.1,88.4,Northern Territory,7
2016,g,NT,All affiliations,Persons,Year 7/8 - Year 10,69.0,90.0,80.6,Northern Territory,7
2016,g,NT,All affiliations,Persons,Year 7/8 - Year 11,52.1,86.1,71.4,Northern Territory,7
2016,g,NT,All affiliations,Persons,Year 7/8 - Year 12,35.2,72.5,56.7,Northern Territory,7
2016,g,NT,All affiliations,Persons,Year 10 - Year 12,45.0,75.6,64.2,Northern Territory,7
2016,h,ACT,Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Male,Year 7/8 - Year 12,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Male,Year 10 - Year 12,95.2,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Female,Year 7/8 - Year 12,97.6,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Female,Year 10 - Year 12,95.2,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Persons,Year 7/8 - Year 12,98.8,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Government,Persons,Year 10 - Year 12,95.2,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Non-Government,Male,Year 7/8 - Year 9,100.0,96.3,96.5,Australian Capital Territory,8
2016,h,ACT,Non-Government,Male,Year 7/8 - Year 10,100.0,96.7,97.0,Australian Capital Territory,8
2016,h,ACT,Non-Government,Male,Year 7/8 - Year 11,85.7,78.4,78.5,Australian Capital Territory,8
2016,h,ACT,Non-Government,Male,Year 7/8 - Year 12,78.6,78.1,78.1,Australian Capital Territory,8
2016,h,ACT,Non-Government,Male,Year 10 - Year 12,91.7,79.1,79.3,Australian Capital Territory,8
2016,h,ACT,Non-Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Non-Government,Female,Year 7/8 - Year 10,63.2,95.6,95.1,Australian Capital Territory,8
2016,h,ACT,Non-Government,Female,Year 7/8 - Year 11,65.0,75.1,75.0,Australian Capital Territory,8
2016,h,ACT,Non-Government,Female,Year 7/8 - Year 12,95.0,73.3,73.6,Australian Capital Territory,8
2016,h,ACT,Non-Government,Female,Year 10 - Year 12,86.4,75.8,76.0,Australian Capital Territory,8
2016,h,ACT,Non-Government,Persons,Year 7/8 - Year 9,100.0,98.4,98.5,Australian Capital Territory,8
2016,h,ACT,Non-Government,Persons,Year 7/8 - Year 10,87.5,96.1,96.0,Australian Capital Territory,8
2016,h,ACT,Non-Government,Persons,Year 7/8 - Year 11,73.5,76.8,76.7,Australian Capital Territory,8
2016,h,ACT,Non-Government,Persons,Year 7/8 - Year 12,88.2,75.6,75.8,Australian Capital Territory,8
2016,h,ACT,Non-Government,Persons,Year 10 - Year 12,88.2,77.5,77.6,Australian Capital Territory,8
2016,h,ACT,Catholic,Male,Year 7/8 - Year 9,100.0,94.4,94.6,Australian Capital Territory,8
2016,h,ACT,Catholic,Male,Year 7/8 - Year 10,100.0,95.2,95.3,Australian Capital Territory,8
2016,h,ACT,Catholic,Male,Year 7/8 - Year 11,100.0,76.3,76.7,Australian Capital Territory,8
2016,h,ACT,Catholic,Male,Year 7/8 - Year 12,78.6,76.6,76.7,Australian Capital Territory,8
2016,h,ACT,Catholic,Male,Year 10 - Year 12,91.7,79.9,80.1,Australian Capital Territory,8
2016,h,ACT,Catholic,Female,Year 7/8 - Year 9,100.0,99.7,99.9,Australian Capital Territory,8
2016,h,ACT,Catholic,Female,Year 7/8 - Year 10,92.3,95.1,95.1,Australian Capital Territory,8
2016,h,ACT,Catholic,Female,Year 7/8 - Year 11,76.5,67.9,68.1,Australian Capital Territory,8
2016,h,ACT,Catholic,Female,Year 7/8 - Year 12,93.8,69.7,70.2,Australian Capital Territory,8
2016,h,ACT,Catholic,Female,Year 10 - Year 12,88.2,73.5,73.9,Australian Capital Territory,8
2016,h,ACT,Catholic,Persons,Year 7/8 - Year 9,100.0,97.0,97.2,Australian Capital Territory,8
2016,h,ACT,Catholic,Persons,Year 7/8 - Year 10,95.7,95.2,95.2,Australian Capital Territory,8
2016,h,ACT,Catholic,Persons,Year 7/8 - Year 11,89.3,72.1,72.4,Australian Capital Territory,8
2016,h,ACT,Catholic,Persons,Year 7/8 - Year 12,86.7,73.2,73.4,Australian Capital Territory,8
2016,h,ACT,Catholic,Persons,Year 10 - Year 12,89.7,76.7,77.0,Australian Capital Territory,8
2016,h,ACT,Independent,Male,Year 7/8 - Year 9,100.0,99.6,99.8,Australian Capital Territory,8
2016,h,ACT,Independent,Male,Year 7/8 - Year 10,100.0,99.5,100.0,Australian Capital Territory,8
2016,h,ACT,Independent,Male,Year 7/8 - Year 11,0.0,82.2,81.7,Australian Capital Territory,8
2016,h,ACT,Independent,Male,Year 7/8 - Year 12,0.0,80.9,80.9,Australian Capital Territory,8
2016,h,ACT,Independent,Male,Year 10 - Year 12,0.0,77.9,77.9,Australian Capital Territory,8
2016,h,ACT,Independent,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Independent,Female,Year 7/8 - Year 10,0.0,96.4,95.0,Australian Capital Territory,8
2016,h,ACT,Independent,Female,Year 7/8 - Year 11,0.0,88.5,87.9,Australian Capital Territory,8
2016,h,ACT,Independent,Female,Year 7/8 - Year 12,100.0,79.6,79.7,Australian Capital Territory,8
2016,h,ACT,Independent,Female,Year 10 - Year 12,80.0,79.7,79.7,Australian Capital Territory,8
2016,h,ACT,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,Independent,Persons,Year 7/8 - Year 10,66.7,98.0,97.7,Australian Capital Territory,8
2016,h,ACT,Independent,Persons,Year 7/8 - Year 11,0.0,85.4,84.8,Australian Capital Territory,8
2016,h,ACT,Independent,Persons,Year 7/8 - Year 12,100.0,80.2,80.3,Australian Capital Territory,8
2016,h,ACT,Independent,Persons,Year 10 - Year 12,80.0,78.8,78.8,Australian Capital Territory,8
2016,h,ACT,All affiliations,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Male,Year 7/8 - Year 12,94.4,92.3,92.3,Australian Capital Territory,8
2016,h,ACT,All affiliations,Male,Year 10 - Year 12,94.4,90.2,90.3,Australian Capital Territory,8
2016,h,ACT,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Female,Year 7/8 - Year 10,93.8,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Female,Year 7/8 - Year 12,96.7,95.7,95.7,Australian Capital Territory,8
2016,h,ACT,All affiliations,Female,Year 10 - Year 12,92.2,94.3,94.3,Australian Capital Territory,8
2016,h,ACT,All affiliations,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Persons,Year 7/8 - Year 12,95.7,94.0,94.0,Australian Capital Territory,8
2016,h,ACT,All affiliations,Persons,Year 10 - Year 12,93.2,92.2,92.2,Australian Capital Territory,8
2015,a,NSW,Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2015,a,NSW,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2015,a,NSW,Government,Male,Year 7/8 - Year 11,72.3,90.7,89.4,New South Wales,1
2015,a,NSW,Government,Male,Year 7/8 - Year 12,41.1,71.7,69.7,New South Wales,1
2015,a,NSW,Government,Male,Year 10 - Year 12,40.6,70.2,68.4,New South Wales,1
2015,a,NSW,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2015,a,NSW,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2015,a,NSW,Government,Female,Year 7/8 - Year 11,81.1,96.0,95.0,New South Wales,1
2015,a,NSW,Government,Female,Year 7/8 - Year 12,52.2,80.5,78.7,New South Wales,1
2015,a,NSW,Government,Female,Year 10 - Year 12,49.2,79.1,77.1,New South Wales,1
2015,a,NSW,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2015,a,NSW,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2015,a,NSW,Government,Persons,Year 7/8 - Year 11,76.5,93.3,92.1,New South Wales,1
2015,a,NSW,Government,Persons,Year 7/8 - Year 12,46.5,76.0,74.1,New South Wales,1
2015,a,NSW,Government,Persons,Year 10 - Year 12,44.9,74.6,72.6,New South Wales,1
2015,a,NSW,Non-Government,Male,Year 7/8 - Year 9,100.0,98.3,98.7,New South Wales,1
2015,a,NSW,Non-Government,Male,Year 7/8 - Year 10,100.0,98.2,98.9,New South Wales,1
